"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT13","WT14","WT16","WT17","WT18","WT21","WT22"
"USW00013722","RALEIGH AIRPORT, NC US","2012-08-23","4.92",,,"0.00",,"0.0","0.0",,"84","67",,"   80",,"11.0",,"    1",,,,,,,"    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-08-24","4.70",,,"0.02",,"0.0","0.0",,"77","68",,"   80","   90","13.0","17.0","    1",,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-08-25","3.58",,,"0.41",,"0.0","0.0",,"72","63",,"  340","  350","12.1","17.9","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-08-26","3.13",,,"0.00",,"0.0","0.0",,"84","65",,"   50","   60","10.1","12.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-08-27","3.13",,,"0.00",,"0.0","0.0",,"88","70",,"  160","   90","12.1","25.1",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-08-28","7.61",,,"0.00",,"0.0","0.0",,"87","73",,"  210","  220","17.0","23.0","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-08-29","3.13",,,"0.00",,"0.0","0.0",,"86","70",,"   80","  130","8.9","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-08-30","4.47",,,"0.00",,"0.0","0.0",,"89","68",,"  170","  180","13.0","16.1","    1",,,,,,,"    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-08-31","6.49",,,"0.00",,"0.0","0.0",,"92","71",,"  240","  250","13.0","16.1","    1","    1",,,,,,"    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-01","4.03",,,"0.00",,"0.0","0.0",,"92","73",,"   50","   50","15.0","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-02","3.58",,,"1.85",,"0.0","0.0",,"88","72",,"  340","  340","17.0","23.0",,,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-03","3.80",,,"0.91",,"0.0","0.0",,"89","71",,"   30","   30","19.9","25.9","    1","    1","    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-04","7.16",,,"0.03",,"0.0","0.0",,"89","73",,"  190","  200","14.1","21.9","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-05","9.84",,,"0.00",,"0.0","0.0",,"88","74",,"  240","  240","21.0","29.1","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-06","7.16",,,"0.55",,"0.0","0.0",,"90","72",,"  230","  240","16.1","21.0",,,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-07","2.91",,,"0.00",,"0.0","0.0",,"85","71",,"   80","  100","8.9","15.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-08","6.04",,,"0.31",,"0.0","0.0",,"90","69",,"  230","  310","17.9","28.0","    1","    1","    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-09","4.25",,,"0.02",,"0.0","0.0",,"79","60",,"  330","   20","12.1","17.9",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-10","3.36",,,"0.00",,"0.0","0.0",,"78","55",,"   30","   40","13.0","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-11","2.46",,,"0.00",,"0.0","0.0",,"78","55",,"   50","   50","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-12","3.36",,,"0.00",,"0.0","0.0",,"79","53",,"   80","  100","13.0","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-13","3.58",,,"0.00",,"0.0","0.0",,"80","55",,"   70","   40","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-14","1.57",,,"0.00",,"0.0","0.0",,"80","63",,"   50","   50","8.9","12.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-15","5.14",,,"0.00",,"0.0","0.0",,"80","61",,"   40","   50","14.1","17.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-16","3.13",,,"0.69",,"0.0","0.0",,"65","59",,"  320","   90","8.9","13.0","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-17","3.36",,,"0.72",,"0.0","0.0",,"82","62",,"  160","  140","10.1","15.0","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-18","9.17",,,"1.70",,"0.0","0.0",,"81","68",,"  230","  280","23.0","34.9","    1",,"    1",,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-19","6.26",,,"0.00",,"0.0","0.0",,"72","57",,"   50","   40","17.0","21.9","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-20","1.34",,,"0.00",,"0.0","0.0",,"76","53",,"   50","  120","8.9","13.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-21","2.91",,,"0.00",,"0.0","0.0",,"82","55",,"  220","  240","10.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-22","8.95",,,"0.00",,"0.0","0.0",,"85","63",,"  240","  180","21.0","25.1",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-23","2.68",,,"0.00",,"0.0","0.0",,"75","53",,"   50","   40","14.1","19.9",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-24","3.13",,,"0.00",,"0.0","0.0",,"72","51",,"   40","   50","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-25","3.13",,,"0.00",,"0.0","0.0",,"77","48",,"  210","  240","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-26","3.80",,,"0.00",,"0.0","0.0",,"83","54",,"  210","  210","13.0","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-27","1.79",,,"0.00",,"0.0","0.0",,"85","59",,"  230","  260","10.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-28","3.80",,,"0.06",,"0.0","0.0",,"85","62",,"  260","   10","10.1","15.0",,,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-29","4.03",,,"0.99",,"0.0","0.0",,"68","60",,"   40","   50","12.1","14.1","    1",,"    1",,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-09-30","2.46",,,"0.00",,"0.0","0.0",,"73","58",,"  190","   90","6.9","13.0","    1",,,,,,,"    1","    1",,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-01","4.70",,,"0.14",,"0.0","0.0",,"67","61",,"   80","   70","12.1","15.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-02","7.61",,,"0.12",,"0.0","0.0",,"88","67",,"  210","  210","13.0","17.0","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-03","4.92",,,"0.00",,"0.0","0.0",,"86","72",,"  210","  210","13.0","16.1","    1",,,,,,,"    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-04","2.91",,,"0.00",,"0.0","0.0",,"79","64",,"  240","  270","8.9","15.0","    1",,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-05","1.57",,,"0.00",,"0.0","0.0",,"82","57",,"  190","  180","8.1","10.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-06","3.80",,,"0.00",,"0.0","0.0",,"84","58",,"  240","  240","15.0","17.9",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-07","6.71",,,"0.23",,"0.0","0.0",,"65","50",,"   40","   50","17.0","23.0",,,"    1",,,,,,"    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-08","8.05",,,"0.38",,"0.0","0.0",,"52","47",,"   50","   50","16.1","21.0",,,"    1",,,,,,"    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-09","3.36",,,"0.00",,"0.0","0.0",,"57","48",,"   40","   40","10.1","15.0","    1",,,,,,,"    1","    1",,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-10","4.03",,,"0.00",,"0.0","0.0",,"72","54",,"  240","  280","14.1","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-11","2.68",,,"0.00",,"0.0","0.0",,"68","46",,"   30","   50","10.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-12","3.36",,,"0.00",,"0.0","0.0",,"73","44",,"   70","   80","17.9","25.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-13","3.36",,,"0.00",,"0.0","0.0",,"67","42",,"   50","   40","15.0","19.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-14","3.80",,,"0.00",,"0.0","0.0",,"78","44",,"  230","  230","15.0","17.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-15","5.82",,,"0.11",,"0.0","0.0",,"73","56",,"  230","  240","12.1","15.0",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-16","2.01",,,"0.00",,"0.0","0.0",,"70","44",,"  280","   10","8.9","13.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-17","3.80",,,"0.00",,"0.0","0.0",,"72","46",,"  170","  140","12.1","14.1","    1",,,,,,,"    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-18","5.59",,,"0.00",,"0.0","0.0",,"79","48",,"  170","  170","17.0","21.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-19","7.61",,,"0.19",,"0.0","0.0",,"78","53",,"  230","  230","25.1","31.1","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-20","2.68",,,"0.00",,"0.0","0.0",,"72","46",,"  240","  240","14.1","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-21","0.89",,,"0.00",,"0.0","0.0",,"68","41",,"   40","   40","8.9","13.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-22","0.45",,,"0.00",,"0.0","0.0",,"74","42",,"   10","   30","6.9","10.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-23","2.68",,,"0.00",,"0.0","0.0",,"80","46",,"  220","  240","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-24","2.24",,,"0.00",,"0.0","0.0",,"82","51",,"  240","  230","8.9","13.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-25","1.34",,,"0.00",,"0.0","0.0",,"80","50",,"  100","  140","8.1","12.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-26","7.83",,,"0.01",,"0.0","0.0",,"72","57",,"   40","   30","16.1","21.9","    1","    1",,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-27","12.08",,,"0.00",,"0.0","0.0",,"66","62",,"   40","   30","21.0","30.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-28","9.84",,,"0.03",,"0.0","0.0",,"64","51",,"   40","  330","17.9","25.9","    1",,,,,,,"    1","    1",,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-29","10.07",,,"0.55",,"0.0","0.0",,"51","42",,"  260","  260","21.0","33.1","    1",,,,,,,"    1","    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-30","12.75",,,"0.07",,"0.0","0.0",,"51","42",,"  250","  230","21.0","32.0",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-10-31","7.83",,,"0.00",,"0.0","0.0",,"56","37",,"  270","  260","15.0","23.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-01","5.14",,,"0.00",,"0.0","0.0",,"58","38",,"  270","  300","16.1","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-02","3.58",,,"0.00",,"0.0","0.0",,"65","34",,"  310","  300","15.0","23.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-03","2.68",,,"0.00",,"0.0","0.0",,"61","34",,"  320","  300","12.1","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-04","5.59",,,"0.00",,"0.0","0.0",,"55","42",,"   40","   50","13.0","16.1",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-05","4.70",,,"0.00",,"0.0","0.0",,"55","37",,"   40","   50","13.0","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-06","5.59",,,"0.00",,"0.0","0.0",,"47","33",,"   50","   40","16.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-07","4.03",,,"0.00",,"0.0","0.0",,"54","35",,"   30","   30","13.0","17.0",,,,,,,,,"    1",,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-08","2.68",,,"0.00",,"0.0","0.0",,"61","34",,"  300","  310","14.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-09","1.12",,,"0.00",,"0.0","0.0",,"65","31",,"  240","  230","8.9","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-10","2.68",,,"0.00",,"0.0","0.0",,"74","36",,"  240","  240","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-11","4.47",,,"0.00",,"0.0","0.0",,"75","39",,"  200","  180","12.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-12","6.93",,,"0.00",,"0.0","0.0",,"74","52",,"  190","  180","14.1","21.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-13","6.71",,,"0.18",,"0.0","0.0",,"65","40",,"   30","   10","13.0","21.9","    1",,,,,,,"    1","    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-14","7.61",,,"0.00",,"0.0","0.0",,"51","33",,"   40","   40","17.9","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-15","4.47",,,"0.29",,"0.0","0.0",,"46","37",,"   50","   30","10.1","17.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-16","4.47",,,"0.00",,"0.0","0.0",,"55","39",,"   40","   40","14.1","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-17","7.61",,,"0.00",,"0.0","0.0",,"56","34",,"   40","   40","19.9","25.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-18","12.30",,,"0.00",,"0.0","0.0",,"56","45",,"   40","   50","19.9","25.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-19","8.05",,,"0.00",,"0.0","0.0",,"59","47",,"   40","   40","16.1","23.9",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-20","2.68",,,"0.00",,"0.0","0.0",,"59","42",,"   50","   30","8.1","12.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-21","3.80",,,"0.00",,"0.0","0.0",,"59","36",,"   40","   50","14.1","19.9","    1",,,,,,,"    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-22","3.58",,,"0.00",,"0.0","0.0",,"61","34",,"   40","   40","15.0","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-23","5.14",,,"0.00",,"0.0","0.0",,"67","29",,"  230","  240","16.1","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-24","5.59",,,"0.00",,"0.0","0.0",,"55","32",,"  330","  300","14.1","21.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-25","4.92",,,"0.00",,"0.0","0.0",,"51","23",,"  240","  220","16.1","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-26","2.68",,,"0.00",,"0.0","0.0",,"67","31",,"  230","  230","12.1","14.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-27","4.25",,,"0.09",,"0.0","0.0",,"58","42",,"   30","   30","14.1","19.9","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-28","2.24",,,"0.00",,"0.0","0.0",,"53","29",,"  340","   40","10.1","15.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-29","1.34",,,"0.00",,"0.0","0.0",,"55","25",,"  240","  240","10.1","14.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-11-30","2.46",,,"0.00",,"0.0","0.0",,"63","31",,"  230","  220","13.0","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-01","0.22",,,"0.00",,"0.0","0.0",,"65","34",,"  240","  250","6.0","8.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-02","4.47",,,"0.00",,"0.0","0.0",,"69","39",,"  220","  240","16.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-03","4.92",,,"0.00",,"0.0","0.0",,"76","53",,"  220","  220","8.9","13.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-04","5.14",,,"0.00",,"0.0","0.0",,"71","49",,"  240","  250","16.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-05","5.14",,,"0.00",,"0.0","0.0",,"65","44",,"  230","   20","13.0","17.9","    1",,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-06","6.71",,,"0.00",,"0.0","0.0",,"51","37",,"   70","   80","15.0","19.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-07","3.13",,,"0.05",,"0.0","0.0",,"56","45",,"   80","   10","8.1","8.9","    1",,,,,,,"    1","    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-08","4.92",,,"0.01",,"0.0","0.0",,"66","50",,"  240","  220","10.1","15.0","    1","    1",,,,,,,"    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-09","5.59",,,"0.02",,"0.0","0.0",,"72","51",,"  170","  170","14.1","16.1","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-10","11.63",,,"0.01",,"0.0","0.0",,"72","63",,"  230","  230","23.0","29.1","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-11","6.93",,,"0.00",,"0.0","0.0",,"65","50",,"  220","  230","17.9","21.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-12","9.17",,,"0.24",,"0.0","0.0",,"50","39",,"   50","   50","17.0","21.9","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-13","5.82",,,"0.13",,"0.0","0.0",,"51","33",,"   30","   40","14.1","21.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-14","0.89",,,"0.00",,"0.0","0.0",,"58","27",,"  240","  230","6.9","8.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-15","1.57",,,"0.00",,"0.0","0.0",,"58","32",,"   90","  140","8.9","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-16","5.59",,,"0.09",,"0.0","0.0",,"58","48",,"  220","  220","16.1","17.9",,,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-17","7.83",,,"0.18",,"0.0","0.0",,"62","55",,"  220","  150","19.9","25.1","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-18","6.71",,,"0.00",,"0.0","0.0",,"62","39",,"  230","  270","17.0","25.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-19","3.13",,,"0.00",,"0.0","0.0",,"65","33",,"  250","  240","13.0","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-20","10.07",,,"0.42",,"0.0","0.0",,"62","40",,"  180","  170","29.1","44.1","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-21","15.43",,,"0.00",,"0.0","0.0",,"58","37",,"  290","  240","25.1","38.0",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-22","7.38",,,"0.00",,"0.0","0.0",,"50","32",,"  290","  290","17.0","25.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-23","4.47",,,"0.00",,"0.0","0.0",,"55","25",,"  240","  240","15.0","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-24","6.26",,,"0.00",,"0.0","0.0",,"53","44",,"  210","  210","17.0","23.9",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-25","5.14",,,"0.01",,"0.0","0.0",,"60","44",,"   90","  100","17.0","21.9",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-26","9.17",,,"1.41",,"0.0","0.0",,"49","37",,"   80","   90","23.0","31.1",,,"    1",,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-27","7.38",,,"0.00",,"0.0","0.0",,"50","34",,"  290","  290","15.0","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-28","1.34",,,"0.00",,"0.0","0.0",,"45","27",,"  180","  170","6.9","13.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-29","6.26",,,"0.37",,"0.0","0.0",,"52","38",,"  290","  300","17.0","31.1","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-30","5.37",,,"0.00",,"0.0","0.0",,"46","28",,"  310","  330","16.1","30.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2012-12-31","6.26",,,"0.00",,"0.0","0.0",,"53","25",,"  230","  230","21.9","25.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-01","6.49",,,"0.21",,"0.0","0.0",,"50","43",,"  220","  220","19.9","23.9","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-02","3.58",,,"0.24",,"0.0","0.0",,"49","40",,"   40","   40","12.1","16.1","    1",,,,,,,"    1","    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-03","1.79",,,"0.00",,"0.0","0.0",,"45","29",,"   40","   90","6.9","13.0","    1",,,,,,,"    1",,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-04","4.47",,,"0.00",,"0.0","0.0",,"51","26",,"  300","  310","14.1","23.9","    1",,,,,,,"    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-05","1.79",,,"0.00",,"0.0","0.0",,"49","25",,"  230","  230","8.1","10.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-06","3.58",,,"0.00",,"0.0","0.0",,"50","35",,"  220","  200","8.9","10.1",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-07","2.24",,,"0.00",,"0.0","0.0",,"52","29",,"   50","   50","15.0","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-08","0.89",,,"0.00",,"0.0","0.0",,"56","28",,"  130","  140","8.9","12.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-09","1.79",,,"0.00",,"0.0","0.0",,"68","35",,"  230","  230","12.1","14.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-10","4.47",,,"0.00",,"0.0","0.0",,"65","46",,"   70","   80","13.0","17.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-11","3.13",,,"0.22",,"0.0","0.0",,"51","41",,"   70","   90","10.1","14.1","    1","    1",,,,,,,"    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-12","2.01",,,"0.00",,"0.0","0.0",,"71","49",,"  130","  140","8.1","12.1",,"    1",,,,,,"    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-13","8.05",,,"0.00",,"0.0","0.0",,"75","55",,"  230","  230","21.0","23.9","    1","    1",,,,,,"    1",,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-14","6.04",,,"0.00",,"0.0","0.0",,"69","58",,"  230","  230","14.1","17.9",,,,,,,,,,"    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-15","7.83",,,"0.01",,"0.0","0.0",,"60","44",,"   30","   20","17.0","23.9","    1","    1",,,,,,"    1","    1",,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-16","2.46",,,"0.18",,"0.0","0.0",,"50","42",,"   20","  170","8.1","13.0","    1","    1",,,,,,,"    1","    1",,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-17","8.72",,,"1.41",,"0.7","0.0",,"51","33",,"   50","   30","32.0","38.9",,,,"    1",,,,,"    1","    1",,"    1",,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-18","2.24",,,"0.06",,"0.1","1.0",,"46","29",,"  360","  360","12.1","17.0","    1",,,,,,,,,,,"    1",,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-19","3.58",,,"0.00",,"0.0","0.0",,"54","26",,"  210","  210","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2013-01-20","6.49",,,"0.00",,"0.0","0.0",,"63","35",,"  280","  280","15.0","21.9",,,,,,,,,,,,,,
